Ci-MAM-A24_KZ144-CBD_Vpept	41
Cecropin_K11gp3.5_CR8gp3.5	41
Pleurocidin_201j2-1gp229-CBD_Phage003	40
Myxinidin_201j2-1gp229-CBD_Vpept	40
Melittin_201j2-1gp229-CBD_Vpept	40
Melittin_201j2-1gp229-CBD_BcepC6Bgp22	40
FR2_EL188-CBD_Vpept	40
E7K_I9K_IsCT_EL188-CBD_BcepC6Bgp22	40
Dermaseptin_EL188-CBD_BcepC6Bgp22	40
CecropinAA_K11gp3.5_XccBg35	40
Cathelicidin_EL188-CBD_Vpept	40
TP4_K11gp3.5_CR8gp3.5	39
Sushi_K11gp3.5_BcepC6Bgp22	39
Ranalexin_KZ144-CBD_KZ144-EAD	39
NRC-16_OBPgp279-CBD_BcepC6Bgp22	39
Fowlicidin-2_PVP-SE1gp146-CBD_BcepC6Bgp22	39
Fowlicidin-2_KZ144-CBD_OBPgp276	39
Fowlicidin-2_201j2-1gp229-CBD_Vpept	39
CEM1_201j2-1gp229-CBD_BcepC6Bgp22	39
Cecropin_PVP-SE1gp146-CBD_BcepC6Bgp22	39
Cecropin_KZ144-CBD_KMVgp36C	39
Cecropin_EL188-CBD_Vpept	39
CecropinAA_KZ144-CBD_LysAci7	39
Cathelicidin_201j2-1gp229-CBD_BcepC6Bgp16	39
TP4_PVP-SE1gp146-CBD_Vpept	38
Sarcotoxin_KZ144-CBD_KMVgp36C	38
Sarcotoxin_KZ144-CBD_BcepC6Bgp16	38
PCNP_KZ144-CBD_BcepC6Bgp22	38
Myxinidin_PVP-SE1gp146-CBD_Vpept	38
Myxinidin_KZ144-CBD_Vpept	38
Myxinidin_201j2-1gp229-CBD_LysEC8	38
Magainin_KZ144-CBD_Vpept	38
LL-37_OBPgp279-CBD_LysAci7	38
IR2_PVP-SE1gp146-CBD_Vpept	38
Indolicidin_EL188-CBD_Vpept	38
Fowlicidin-2_OBPgp279-CBD_Vpept	38
Buforin_EL188-CBD_Vpept	38
Ascaphine_201j2-1gp229-CBD_Vpept	38
3IQ2_PVP-SE1gp146-CBD_BcepC6Bgp22	38
3IQ2_KZ144-CBD_Vpept	38
3IQ2_201j2-1gp229-CBD_BcepC6Bgp22	38
Sarcotoxin_KZ144-CBD_LUZ24gp67	37
Ranalexin_EL188-CBD_Vpept	37
Pleurocidin_EL188-CBD_BcepC6Bgp22	37
NRC-16_201j2-1gp229-CBD_201j2-1gp229-EAD	37
Melittin_KZ144-CBD_Vpept	37
Melittin_EL188-CBD_BcepC6Bgp22	37
Magainin_201j2-1gp229-CBD_Vpept	37
IR2_201j2-1gp229-CBD_201j2-1gp229-EAD	37
FR2_KZ144-CBD_P2gp09	37
FR2_K11gp3.5_CR8gp3.5	37
E7K_I9K_IsCT_KZ144-CBD_Vpept	37
CecropinAD_OBPgp279-CBD_Vpept	37
CecropinAD_KZ144-CBD_BcepC6Bgp16	37
CecropinAA_K11gp3.5_BcepC6Bgp22	37
CecropinAA_201j2-1gp229-CBD_BcepC6Bgp22	37
Ranalexin_PVP-SE1gp146-CBD_Vpept	36
Protegrin_PVP-SE1gp146-CBD_Vpept	36
Protegrin_201j2-1gp229-CBD_Phage003	36
Piscidin_KZ144-CBD_LysEC8	36
Myxinidin_KZ144-CBD_OBPgp276	36
LL-37_K11gp3.5_XccBg35	36
IR2_KZ144-CBD_KMVgp36C	36
Indolicidin_KZ144-CBD_PVP-SE1gp146-EAD	36
CEM1_PVP-SE1gp146-CBD_Vpept	36
Cecropin_KZ144-CBD_BcepC6Bgp16	36
CecropinAD_KZ144-CBD_Phage003	36
CecropinAA_PVP-SE1gp146-CBD_BcepC6Bgp22	36
CecropinAA_KZ144-CBD_BcepC6Bgp22	36
Cathelicidin_KZ144-CBD_OBPgp276	36
Buforin_EL188-CBD_BcepC6Bgp22	36
Ascaphine_KZ144-CBD_Vpept	36
TP4_PVP-SE1gp146-CBD_BcepC6Bgp22	35
TP4_201j2-1gp229-CBD_BcepC6Bgp22	35
Sushi_PVP-SE1gp146-CBD_Vpept	35
SMAP29_KZ144-CBD_BcepC6Bgp16	35
Ranalexin_201j2-1gp229-CBD_LysEC8	35
Protegrin_201j2-1gp229-CBD_BcepC6Bgp16	35
Pleurocidin_201j2-1gp229-CBD_BcepC6Bgp22	35
Piscidin_PVP-SE1gp146-CBD_BcepC6Bgp22	35
Piscidin119K_KZ144-CBD_OBPgp276	35
LL-37_KZ144-CBD_BcepC6Bgp22	35
FR2_OBPgp279-CBD_Vpept	35
FR2_201j2-1gp229-CBD_LysEC8	35
E7K_I9K_201j2-1gp229-CBD_Vpept	35
Dermaseptin_201j2-1gp229-CBD_Vpept	35
CEM1_EL188-CBD_BcepC6Bgp22	35
CecropinAD_EL188-CBD_BcepC6Bgp16	35
Cecropin_201j2-1gp229-CBD_LysEC8	35
Cathelicidin_PVP-SE1gp146-CBD_BcepC6Bgp22	35
Cathelicidin_K11gp3.5_CR8gp3.5	35
Buforin_201j2-1gp229-CBD_Vpept	35
TP4_EL188-CBD_BcepC6Bgp22	34
Sushi_EL188-CBD_Vpept	34
SMAP29_OBPgp279-CBD_Vpept	34
SMAP29_EL188-CBD_Vpept	34
Sarcotoxin_OBPgp279-CBD_BcepC6Bgp22	34
Sarcotoxin_KZ144-CBD_CR8gp3.5	34
Ranalexin_KZ144-CBD_OBPgp276	34
Ranalexin_KZ144-CBD_KMVgp36C	34
Pseudin_201j2-1gp229-CBD_Vpept	34
Protegrin_KZ144-CBD_P2gp09	34
Protegrin_KZ144-CBD_OBPgp276	34
Piscidin119K_EL188-CBD_Vpept	34
PCNP_KZ144-CBD_Vpept	34
NRC-16_PVP-SE1gp146-CBD_Vpept	34
NRC-16_OBPgp279-CBD_Vpept	34
Magainin_PVP-SE1gp146-CBD_BcepC6Bgp22	34
Magainin_EL188-CBD_BcepC6Bgp22	34
LfcinB_OBPgp279-CBD_BcepC6Bgp22	34
IR2_EL188-CBD_201j2-1gp229-EAD	34
Indolicidin_KZ144-CBD_BcepC6Bgp16	34
Indolicidin_201j2-1gp229-CBD_PVP-SE1gp146-EAD	34
Fowlicidin-2_KZ144-CBD_Phage003	34
E7K_I9K_IsCT_PVP-SE1gp146-CBD_BcepC6Bgp22	34
E7K_I9K_EL188-CBD_BcepC6Bgp22	34
CEM1_OBPgp279-CBD_Vpept	34
CEM1_KZ144-CBD_KMVgp36C	34
3IQ2_OBPgp279-CBD_BcepC6Bgp22	34
Sarcotoxin_201j2-1gp229-CBD_201j2-1gp229-EAD	33
Protegrin_PVP-SE1gp146-CBD_Phage003	33
Protegrin_KZ144-CBD_KMVgp36C	33
Protegrin_EL188-CBD_P2gp09	33
Piscidin_KZ144-CBD_LUZ24gp67	33
Piscidin_EL188-CBD_KMVgp36C	33
Piscidin119K_KZ144-CBD_Phage003	33
Piscidin119K_KZ144-CBD_CR8gp3.5	33
Piscidin119K_201j2-1gp229-CBD_BcepC6Bgp16	33
Nigrocine_KZ144-CBD_Vpept	33
Nigrocine_201j2-1gp229-CBD_Vpept	33
Nigrocine_201j2-1gp229-CBD_BcepC6Bgp22	33
LL-37_K11gp3.5_CR8gp3.5	33
LL-37_201j2-1gp229-CBD_BcepC6Bgp22	33
LfcinB_EL188-CBD_BcepC6Bgp22	33
Indolicidin_KZ144-CBD_P2gp09	33
Indolicidin_KZ144-CBD_OBPgp276	33
Indolicidin_201j2-1gp229-CBD_Vpept	33
Ci-MAM-A24_OBPgp279-CBD_BcepC6Bgp22	33
Chrysophsin_KZ144-CBD_BcepC6Bgp22	33
CecropinAD_K11gp3.5_LysAci7	33
CecropinAD_EL188-CBD_Vpept	33
CecropinAD_EL188-CBD_P2gp09	33
Cathelicidin_KZ144-CBD_LysAci7	33
SMAP29_201j2-1gp229-CBD_Phage003	32
SMAP29_201j2-1gp229-CBD_OBPgp276	32
Sarcotoxin_OBPgp279-CBD_Phage2b.1bg019	32
Ranalexin_OBPgp279-CBD_Vpept	32
Pseudin_KZ144-CBD_BcepC6Bgp22	32
Protegrin_OBPgp279-CBD_BcepC6Bgp22	32
Protegrin_KZ144-CBD_PsP3gp10	32
Protegrin_201j2-1gp229-CBD_OBPgp276	32
Pleurocidin_OBPgp279-CBD_BcepC6Bgp22	32
Piscidin_OBPgp279-CBD_BcepC6Bgp22	32
Piscidin119K_OBPgp279-CBD_Vpept	32
NRC-16_KZ144-CBD_Phage003	32
NRC-16_KZ144-CBD_LUZ24gp67	32
Myxinidin_KZ144-CBD_BcepC6Bgp16	32
IR2_KZ144-CBD_LysEC8	32
FR2_201j2-1gp229-CBD_Phage003	32
E7K_I9K_OBPgp279-CBD_BcepC6Bgp22	32
E7K_I9K_KZ144-CBD_CR8gp3.5	32
Cecropin_KZ144-CBD_LysEC8	32
CecropinAD_PVP-SE1gp146-CBD_KMVgp36C	32
CecropinAD_K11gp3.5_Phage2b.1bg019	32
Ascaphine_K11gp3.5_CR8gp3.5	32
3IQ2_KZ144-CBD_Phage003	32
Sushi_KZ144-CBD_KZ144-EAD	31
SMAP29_201j2-1gp229-CBD_LUZ24gp67	31
SMAP29_201j2-1gp229-CBD_KMVgp36C	31
Sarcotoxin_KZ144-CBD_KZ144-EAD	31
Protegrin_KZ144-CBD_Phage003	31
Protegrin_EL188-CBD_Vpept	31
Piscidin_201j2-1gp229-CBD_201j2-1gp229-EAD	31
Piscidin119K_KZ144-CBD_LysEC8	31
PCNP_EL188-CBD_Vpept	31
PAM2_201j2-1gp229-CBD_LysEC8	31
NRC-16_201j2-1gp229-CBD_Phage2b.1bg019	31
Myxinidin_201j2-1gp229-CBD_P2gp09	31
LfcinB_PVP-SE1gp146-CBD_BcepC6Bgp22	31
IR2_KZ144-CBD_LUZ24gp67	31
IR2_EL188-CBD_LUZ24gp67	31
IR2_EL188-CBD_KMVgp36C	31
IR2_201j2-1gp229-CBD_Phage003	31
Indolicidin_PVP-SE1gp146-CBD_BcepC6Bgp16	31
Indolicidin_KZ144-CBD_LUZ24gp67	31
Indolicidin_201j2-1gp229-CBD_LUZ24gp67	31
Fowlicidin-2_EL188-CBD_BcepC6Bgp22	31
E7K_I9K_IsCT_EL188-CBD_Vpept	31
E7K_I9K_201j2-1gp229-CBD_LysEC8	31
Dermaseptin_OBPgp279-CBD_BcepC6Bgp22	31
Cecropin_OBPgp279-CBD_Vpept	31
Cecropin_KZ144-CBD_Phage003	31
Cecropin_KZ144-CBD_LUZ24gp67	31
CecropinAD_KZ144-CBD_PVP-SE1gp146-EAD	31
CecropinAD_EL188-CBD_LUZ24gp67	31
CecropinAA_KZ144-CBD_Vpept	31
CecropinAA_EL188-CBD_BcepC6Bgp22	31
Cathelicidin_OBPgp279-CBD_BcepC6Bgp22	31
Cathelicidin_201j2-1gp229-CBD_Phage003	31
Ascaphine_KZ144-CBD_KZ144-EAD	31
3IQ2_K11gp3.5_CR8gp3.5	31
TP4_KZ144-CBD_LysAci7	30
TP4_EL188-CBD_Vpept	30
Sarcotoxin_KZ144-CBD_Phage003	30
Sarcotoxin_KZ144-CBD_P2gp09	30
Sarcotoxin_KZ144-CBD_KZgp181	30
Sarcotoxin_201j2-1gp229-CBD_P2gp09	30
Ranalexin_KZ144-CBD_PVP-SE1gp146-EAD	30
PAM2_PVP-SE1gp146-CBD_Vpept	30
PAM2_KZ144-CBD_BcepC6Bgp16	30
PAM2_201j2-1gp229-CBD_BcepC6Bgp16	30
Nigrocine_KZ144-CBD_KMVgp36C	30
Myxinidin_KZ144-CBD_Phage003	30
LL-37_201j2-1gp229-CBD_Vpept	30
LfcinB_EL188-CBD_KMVgp36C	30
IR2_PVP-SE1gp146-CBD_BcepC6Bgp16	30
IR2_KZ144-CBD_OBPgp276	30
IR2_201j2-1gp229-CBD_OBPgp276	30
Indolicidin_KZ144-CBD_KMVgp36C	30
Indolicidin_KZ144-CBD_201j2-1gp229-EAD	30
FR2_201j2-1gp229-CBD_LUZ24gp67	30
FR2_201j2-1gp229-CBD_BcepC6Bgp16	30
Fowlicidin-2_OBPgp279-CBD_BcepC6Bgp22	30
Fowlicidin-2_201j2-1gp229-CBD_BcepC6Bgp16	30
E7K_I9K_KZ144-CBD_BcepC6Bgp16	30
E7K_I9K_IsCT_201j2-1gp229-CBD_LUZ24gp67	30
E7K_I9K_EL188-CBD_Vpept	30
E7K_I9K_201j2-1gp229-CBD_PVP-SE1gp146-EAD	30
Ci-MAM-A24_201j2-1gp229-CBD_Vpept	30
Cecropin_OBPgp279-CBD_BcepC6Bgp22	30
Cecropin_KZ144-CBD_PsP3gp10	30
CecropinAD_PVP-SE1gp146-CBD_PVP-SE1gp146-EAD	30
CecropinAD_201j2-1gp229-CBD_XccBg35	30
CecropinAA_K11gp3.5_Phage2b.1bg019	30
Cathelicidin_201j2-1gp229-CBD_CR8gp3.5	30
3IQ2_PVP-SE1gp146-CBD_Vpept	30
TP4_KZ144-CBD_BcepC6Bgp16	29
TB_KKG6A_EL188-CBD_BcepC6Bgp22	29
Sushi_KZ144-CBD_Phage003	29
Sushi_K11gp3.5_LysAci7	29
SMAP29_PVP-SE1gp146-CBD_Vpept	29
SMAP29_PVP-SE1gp146-CBD_BcepC6Bgp16	29
SMAP29_KZ144-CBD_KMVgp36C	29
Sarcotoxin_OBPgp279-CBD_KZ144-EAD	29
Sarcotoxin_KZ144-CBD_201j2-1gp229-EAD	29
Sarcotoxin_EL188-CBD_KMVgp36C	29
Ranalexin_OBPgp279-CBD_BcepC6Bgp16	29
Protegrin_KZ144-CBD_OBPgp279-EAD	29
Protegrin_EL188-CBD_KZgp181	29
Pleurocidin_PVP-SE1gp146-CBD_Vpept	29
Piscidin_KZ144-CBD_PVP-SE1gp146-EAD	29
Piscidin119K_KZ144-CBD_LysAci7	29
Piscidin119K_KZ144-CBD_KMVgp36C	29
PAM2_KZ144-CBD_LysEC8	29
PAM2_201j2-1gp229-CBD_Phage003	29
PAM2_201j2-1gp229-CBD_KMVgp36C	29
NRC-16_KZ144-CBD_P2gp09	29
NRC-16_KZ144-CBD_KMVgp36C	29
NRC-13_KZ144-CBD_BcepC6Bgp22	29
NRC-13_EL188-CBD_BcepC6Bgp22	29
Myxinidin_201j2-1gp229-CBD_KMVgp36C	29
Melittin_K11gp3.5_CR8gp3.5	29
Magainin_201j2-1gp229-CBD_KMVgp36C	29
Indolicidin_201j2-1gp229-CBD_Phage003	29
FR2_201j2-1gp229-CBD_201j2-1gp229-EAD	29
Fowlicidin-2_PVP-SE1gp146-CBD_Vpept	29
E7K_I9K_IsCT_PVP-SE1gp146-CBD_Vpept	29
Chrysophsin_PVP-SE1gp146-CBD_Vpept	29
CEM1_KZ144-CBD_OBPgp276	29
CEM1_201j2-1gp229-CBD_Vpept	29
Cecropin_KZ144-CBD_CR8gp3.5	29
CecropinAD_KZ144-CBD_201j2-1gp229-EAD	29
CecropinAA_PVP-SE1gp146-CBD_Vpept	29
CecropinAA_KZ144-CBD_KZ144-EAD	29
Cathelicidin_PVP-SE1gp146-CBD_LysEC8	29
Cathelicidin_OBPgp279-CBD_Vpept	29
Cathelicidin_EL188-CBD_CR8gp3.5	29
